"GEOID10","YEAR","GEO_ID","Census_Tract_Name","Total_Population","Total_Asian","Total_HispanicLatino","Total_Black","Total_White","Median_FAMILIES_Income","Total_Occupied_Housing_Units","Owner_occupied_housing_units","Renter_occupied_housing_units","Total_Families","Percent_Below_Poverty_Level_All_Families","Women_15_to_50_years","Women_15_to_50_years_with_poverty_status_determined","Women_15_to_50_yrs_below_100_percent_of_poverty_level","Women_16_to_50_years_LABOR_FORCE_STATUS","Women_16_to_50_years_LABOR_FORCE_STATUS_In_labor_force","Women_15_to_50_yrs_PUBLIC_ASSISTANCE_INCOME_IN_THE_PAST_12_MONTHS_Received_public_assistance_income","Women_with_births_in_the_past_12_months_Number_Women_15_to_50_years","Women_15_to_50_years_High_school_graduate_includes_equivalency","Women_15_to_50_years_Bachelors_degree","total_alaska","total_islander","total_other","new_pop","Prop_Asian","Prop_Hispanic_Latino","Prop_Black","Prop_White","Prop_Owner","Prop_Renter","Prop_women15to50","Prop_PovertyStatusDetermined_women15to50","Prop_Below100percPoverty_women15to50","Prop_ReceivedPublicAssistanceIncome_women15to50","Prop_InLaborForce_women16to50","Prop_BirthsInPast12Months_women15to50","Prop_HighschoolGrad_women15to50","Prop_BachelorsDegree_women15to50","violent","nonviolent","Total","violent_rate","nonviolent_rate","imm_dang","unsafe","violation"
"42101028500",2016,"1400000US42101028500","Census Tract 285, Philadelphia County, Pennsylvania",2886,276,1138,1317,544,"30500",857,337,520,606,"38.0",986,986,374,950,558,153,36,245,69,244,0,464,2845,0.0970123,0.4,0.4629174,0.1912127,0.3932322,0.6067678,0.3465729,1,0.3793103,0.1551724,0.5873684,0.03651116,0.2484787,0.06997972,85,48,2886,2945.25294525295,1663.20166320166,NA,0,42
"42101028500",2017,"1400000US42101028500","Census Tract 285, Philadelphia County, Pennsylvania",2764,272,1041,1402,622,"33892",855,340,515,539,"35.1",1004,1004,417,970,557,109,31,256,60,71,0,351,2718,0.1000736,0.3830022,0.5158205,0.2288447,0.3976608,0.6023392,0.3693893,1,0.4153386,0.1085657,0.5742268,0.03087649,0.2549801,0.05976096,69,36,2764,2496.38205499276,1302.46020260492,NA,3,27
"42101028600",2010,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",7124,976,2384,3294,1455,"30089",2258,1201,1057,1357,"42.7",2023,2023,1007,1975,1366,227,63,668,101,0,0,944,6669,0.1463488,0.3574749,0.4939271,0.2181736,0.5318866,0.4681134,0.3033438,1,0.4977756,0.1122096,0.6916456,0.03114187,0.3302027,0.04992585,316,135,7213,4380.9787882989,1871.62068487453,NA,0,136
"42101028600",2011,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",6707,693,2400,3214,1217,"37203",2172,1132,1040,1284,"38.6",1893,1893,832,1863,1311,74,54,562,104,49,0,1150,6323,0.1095999,0.3795667,0.508303,0.1924719,0.5211786,0.4788214,0.2993832,1,0.439514,0.03909139,0.7037037,0.02852615,0.2968833,0.05493925,302,141,6707,4502.75831221112,2102.28119874758,NA,0,267
"42101028600",2012,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",7741,524,2300,4574,908,"25703",2216,1128,1088,1587,"42.9",2357,2357,1260,2249,1476,284,85,616,138,69,0,1201,7276,0.07201759,0.3161078,0.6286421,0.1247938,0.5090253,0.4909747,0.3239417,1,0.5345779,0.1204922,0.6562917,0.03606279,0.2613492,0.058549,296,153,7741,3823.79537527451,1976.48882573311,NA,0,190
"42101028600",2013,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",7124,543,2789,4966,711,"27277",2256,944,1312,1634,"40.3",2534,2534,1256,2385,1418,313,55,759,100,61,0,1475,7756,0.07001031,0.3595926,0.6402785,0.09167096,0.4184397,0.5815603,0.3267148,1,0.495659,0.1235201,0.5945493,0.02170481,0.2995264,0.0394633,202,147,8100,2493.82716049383,1814.81481481482,NA,0,171
"42101028600",2014,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",7975,620,3120,4400,911,"31371",2212,993,1219,1600,"36.9",2408,2408,1111,2273,1322,349,59,770,154,63,0,1631,7625,0.08131148,0.4091803,0.5770492,0.1194754,0.448915,0.551085,0.3158033,1,0.4613787,0.1449336,0.5816102,0.02450166,0.3197674,0.06395349,225,150,7975,2821.31661442006,1880.87774294671,NA,3,137
"42101028600",2015,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",7984,382,2488,5170,937,"36520",2235,1199,1036,1510,"22.6",2389,2389,840,2287,1363,316,63,863,401,40,0,1249,7778,0.04911288,0.3198766,0.6646953,0.120468,0.5364653,0.4635347,0.3071484,1,0.3516116,0.1322729,0.5959773,0.02637087,0.361239,0.1678527,223,124,7984,2793.08617234469,1553.10621242485,NA,4,195
"42101028600",2016,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",7526,566,2244,4855,884,"35517",2238,1147,1091,1487,"27.6",2526,2526,939,2418,1282,358,99,956,332,0,0,983,7288,0.07766191,0.3079034,0.6661636,0.1212953,0.5125112,0.4874888,0.3465971,1,0.371734,0.141726,0.5301902,0.0391924,0.378464,0.1314331,183,118,7526,2431.57055540792,1567.8979537603,NA,1,144
"42101028600",2017,"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania",6674,605,2123,3885,1170,"33467",2270,934,1336,1325,"34.0",2393,2393,949,2337,1182,187,41,963,217,0,0,836,6496,0.09313424,0.3268165,0.5980603,0.1801108,0.4114537,0.5885463,0.3683805,1,0.3965733,0.07814459,0.5057766,0.01713331,0.4024237,0.09068115,186,106,6674,2786.93437219059,1588.25292178604,NA,1,78
"42101028700",2010,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2507,0,1954,518,395,"26280",751,374,377,590,"43.7",742,742,324,742,438,74,47,269,31,26,0,1575,2514,0,0.7772474,0.2060461,0.1571201,0.4980027,0.5019973,0.2951472,1,0.4366577,0.09973046,0.5902965,0.06334232,0.3625337,0.04177898,125,99,2633,4747.43638435245,3759.96961640714,0,0,64
"42101028700",2011,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2402,0,1737,562,377,"24010",796,366,430,567,"49.9",612,612,262,606,399,101,45,248,0,35,0,1309,2283,0,0.760841,0.2461673,0.1651336,0.459799,0.540201,0.2680683,1,0.4281046,0.1650327,0.6584158,0.07352941,0.4052288,0,104,84,2402,4329.72522897585,3497.08576186511,NA,0,50
"42101028700",2012,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2475,0,1863,628,369,"23563",810,322,488,551,"47.5",583,583,296,575,405,90,35,202,47,27,0,1309,2333,0,0.7985426,0.2691813,0.1581655,0.3975309,0.6024691,0.2498928,1,0.5077187,0.1543739,0.7043478,0.06003431,0.3464837,0.0806175,142,108,2475,5737.37373737374,4363.63636363636,NA,1,33
"42101028700",2013,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2507,45,2002,468,491,"22500",807,366,441,550,"47.3",641,641,372,629,400,109,28,194,38,46,0,1297,2347,0.01917341,0.8530038,0.1994035,0.2092032,0.4535316,0.5464684,0.2731146,1,0.5803432,0.1700468,0.63593,0.04368175,0.3026521,0.05928237,116,120,2502,4636.29096722622,4796.16306954436,NA,0,55
"42101028700",2014,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2685,63,1947,661,649,"25994",818,367,451,571,"44.8",730,730,416,717,400,134,25,264,59,52,0,1016,2441,0.02580909,0.7976239,0.2707907,0.2658746,0.4486553,0.5513447,0.2990578,1,0.569863,0.1835616,0.5578801,0.03424658,0.3616438,0.08082192,96,161,2685,3575.41899441341,5996.27560521415,0,0,95
"42101028700",2015,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2527,80,1697,761,620,"25640",803,361,442,537,"41.0",696,696,350,679,397,83,9,219,61,11,0,860,2332,0.03430532,0.7277015,0.3263293,0.2658662,0.4495641,0.5504359,0.2984563,1,0.5028736,0.1192529,0.5846834,0.01293103,0.3146552,0.08764368,92,97,2527,3640.6806489909,3838.5437277404,0,0,50
"42101028700",2016,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2543,95,1768,701,635,"26667",797,348,449,552,"38.0",706,706,350,692,425,66,13,271,75,25,0,906,2362,0.04022015,0.7485182,0.2967824,0.26884,0.4366374,0.5633626,0.2988992,1,0.4957507,0.09348442,0.6141618,0.0184136,0.3838527,0.1062323,67,85,2543,2634.6834447503,3342.50884781754,0,1,41
"42101028700",2017,"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania",2426,65,1649,632,789,"25909",832,320,512,474,"39.2",734,734,376,717,392,71,9,344,49,30,0,767,2283,0.02847131,0.7222952,0.2768287,0.3455979,0.3846154,0.6153846,0.3215068,1,0.5122616,0.09673025,0.5467225,0.01226158,0.4686649,0.06675749,82,66,2426,3380.0494641385,2720.52761747733,1,1,20
"42101028800",2010,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4245,311,2551,1063,938,"27865",1382,736,646,963,"29.7",1238,1238,474,1230,583,146,18,583,33,0,0,1969,4281,0.07264658,0.5958888,0.2483065,0.2191077,0.5325615,0.4674385,0.2891848,1,0.3828756,0.1179321,0.4739837,0.01453958,0.4709208,0.0266559,189,106,4469,4229.13403445961,2371.89527858581,0,1,69
"42101028800",2011,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4822,326,2914,782,1236,"30167",1428,704,724,994,"32.3",1316,1316,545,1294,589,217,55,537,51,0,0,2225,4569,0.0713504,0.6377763,0.1711534,0.2705187,0.4929972,0.5070028,0.288028,1,0.4141337,0.1648936,0.4551777,0.04179331,0.4080547,0.0387538,163,110,4822,3380.34010783907,2281.21111571962,NA,0,78
"42101028800",2012,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4783,367,2878,822,1307,"31927",1393,625,768,937,"31.8",1483,1483,530,1437,656,179,74,610,64,0,0,2100,4596,0.07985205,0.6261967,0.1788512,0.2843777,0.4486719,0.5513281,0.3226719,1,0.3573837,0.1207013,0.4565066,0.04989885,0.4113284,0.04315577,129,121,4783,2697.05205937696,2529.79301693498,NA,2,93
"42101028800",2013,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4245,606,2696,806,1345,"31277",1303,580,723,931,"27.8",1366,1366,389,1329,717,150,65,646,62,0,0,1926,4683,0.1294042,0.5756993,0.1721119,0.2872091,0.4451266,0.5548734,0.2916934,1,0.2847731,0.1098097,0.5395034,0.04758419,0.4729136,0.04538799,190,99,4734,4013.5192226447,2091.25475285171,NA,0,88
"42101028800",2014,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4443,693,2520,825,1276,"37206",1216,536,680,906,"26.5",1246,1246,322,1186,635,144,79,575,69,0,0,1541,4335,0.1598616,0.5813149,0.1903114,0.2943483,0.4407895,0.5592105,0.2874279,1,0.258427,0.1155698,0.5354132,0.06340289,0.4614767,0.05537721,145,112,4443,3263.56065721359,2520.81926626153,0,0,63
"42101028800",2015,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4409,807,2293,792,1081,"31897",1202,579,623,938,"27.8",1309,1309,336,1267,609,124,76,431,53,0,0,1461,4141,0.1948805,0.553731,0.1912582,0.2610481,0.4816972,0.5183028,0.3161072,1,0.2566845,0.0947288,0.480663,0.05805959,0.329259,0.04048892,123,88,4409,2789.7482422318,1995.91744159673,0,0,86
"42101028800",2016,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4345,706,2391,865,1087,"30245",1191,554,637,947,"29.5",1271,1271,347,1232,641,96,40,437,76,0,0,1440,4098,0.1722792,0.5834553,0.2110786,0.2652513,0.4651553,0.5348447,0.3101513,1,0.2730134,0.07553108,0.5202922,0.03147128,0.3438238,0.05979544,149,87,4345,3429.22899884925,2002.30149597238,0,0,104
"42101028800",2017,"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania",4151,591,2379,738,1060,"30750",1266,571,695,847,"29.6",1179,1179,457,1162,605,94,65,506,57,0,0,1500,3889,0.1519671,0.6117254,0.189766,0.2725636,0.4510269,0.5489731,0.3031628,1,0.3876166,0.07972858,0.520654,0.05513147,0.4291773,0.04834606,156,92,4151,3758.13057094676,2216.33341363527,1,0,46
"42101028901",2010,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",3857,336,2140,1310,716,"38280",1229,787,442,765,"35.0",1277,1277,463,1220,669,189,47,297,60,0,0,1626,3988,0.08425276,0.5366098,0.3284855,0.1795386,0.640358,0.359642,0.3202106,1,0.3625685,0.1480031,0.5483607,0.03680501,0.2325764,0.04698512,132,83,3988,3309.9297893681,2081.24373119358,NA,0,53
"42101028901",2011,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",3747,254,1984,1339,493,"29205",1194,779,415,720,"45.0",1171,1171,565,1133,623,217,12,305,49,0,0,1661,3747,0.06778756,0.5294903,0.3573525,0.1315719,0.6524288,0.3475712,0.3125167,1,0.4824936,0.1853117,0.5498676,0.01024765,0.2604611,0.04184458,105,81,3747,2802.24179343475,2161.72938350681,NA,0,81
"42101028901",2012,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",4254,377,2390,1098,724,"31278",1214,853,361,851,"41.2",1221,1221,570,1197,653,179,72,299,45,26,0,1982,4207,0.08961255,0.5681008,0.2609936,0.1720941,0.7026359,0.2973641,0.2902306,1,0.4668305,0.1466011,0.5455305,0.05896806,0.2448812,0.03685504,92,81,4254,2162.67042783263,1904.09026798307,NA,0,62
"42101028901",2013,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",3857,289,2482,1315,626,"28096",1205,758,447,895,"43.8",1237,1237,638,1183,696,171,108,368,48,22,0,1917,4169,0.06932118,0.5953466,0.3154234,0.1501559,0.6290456,0.3709544,0.2967138,1,0.5157639,0.1382377,0.5883347,0.087308,0.2974939,0.03880356,157,79,4224,3716.85606060606,1870.26515151515,NA,0,133
"42101028901",2014,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",4427,293,2831,1019,608,"30137",1206,759,447,949,"38.5",1370,1370,562,1316,760,139,126,415,12,36,0,2166,4122,0.071082,0.6868025,0.2472101,0.1475012,0.6293532,0.3706468,0.3323629,1,0.410219,0.1014599,0.5775076,0.0919708,0.3029197,0.008759124,99,77,4427,2236.27738875085,1739.32685791733,NA,0,73
"42101028901",2015,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",4417,272,2722,1079,925,"30521",1240,757,483,920,"36.7",1337,1337,602,1299,782,129,155,458,8,39,0,1821,4136,0.06576402,0.6581238,0.2608801,0.223646,0.6104839,0.3895161,0.3232592,1,0.4502618,0.09648467,0.6020015,0.1159312,0.342558,0.005983545,100,53,4417,2263.98007697532,1199.90944079692,NA,0,99
"42101028901",2016,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",4434,383,2879,1097,1050,"35957",1229,701,528,882,"33.2",1247,1247,423,1199,687,149,185,403,17,127,0,1473,4130,0.09273608,0.6970944,0.2656174,0.2542373,0.5703824,0.4296176,0.301937,1,0.3392141,0.1194868,0.5729775,0.1483561,0.3231756,0.01363272,93,69,4434,2097.42895805142,1556.15696887686,NA,0,100
"42101028901",2017,"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania",4178,340,2879,918,1130,"38090",1257,705,552,845,"29.9",1266,1266,421,1211,701,123,140,453,61,178,0,1316,3882,0.08758372,0.741628,0.236476,0.2910871,0.5608592,0.4391408,0.3261206,1,0.3325434,0.0971564,0.5788604,0.1105845,0.3578199,0.04818325,89,83,4178,2130.20584011489,1986.59645763523,NA,1,39
"42101028902",2010,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",6315,333,3630,1754,1670,"31123",1811,1124,687,1309,"38.7",2150,2150,889,2056,1186,154,94,594,127,14,95,2758,6624,0.05027174,0.5480072,0.2647947,0.2521135,0.6206516,0.3793484,0.3245773,1,0.4134884,0.07162791,0.5768482,0.04372093,0.2762791,0.05906977,153,121,6745,2268.34692364715,1793.9214232765,NA,0,60
"42101028902",2011,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",6821,357,3467,2203,1928,"37679",1827,1089,738,1296,"42.9",2197,2197,891,2135,1300,157,129,779,161,0,59,2191,6738,0.05298308,0.5145444,0.3269516,0.2861383,0.5960591,0.4039409,0.3260611,1,0.405553,0.07146108,0.6088993,0.05871643,0.3545744,0.07328175,132,113,6821,1935.20011728486,1656.64858525143,NA,0,103
"42101028902",2012,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",7192,463,3822,2251,1500,"21273",1830,1029,801,1448,"45.4",2145,2145,1020,2130,1153,187,235,718,88,54,141,2674,7083,0.06536778,0.5396019,0.3178032,0.2117747,0.5622951,0.4377049,0.3028378,1,0.4755245,0.08717949,0.5413146,0.1095571,0.3347319,0.04102564,122,98,7192,1696.32925472748,1362.62513904338,NA,0,105
"42101028902",2013,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",6315,461,4191,1979,1553,"28911",1845,1038,807,1401,"40.3",1996,1996,923,1948,1139,207,133,733,95,50,149,2587,6779,0.06800413,0.6182328,0.291931,0.2290898,0.5626016,0.4373984,0.2944387,1,0.4624248,0.1037074,0.5847023,0.06663327,0.3672345,0.04759519,142,101,7189,1975.23994992349,1404.92418973432,NA,0,114
"42101028902",2014,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",7328,585,4051,2295,1488,"35525",1869,1020,849,1382,"34.6",1836,1836,691,1826,1104,202,166,791,16,58,78,2504,7008,0.08347603,0.5780537,0.3274829,0.2123288,0.5457464,0.4542536,0.2619863,1,0.3763617,0.1100218,0.6046002,0.09041394,0.4308279,0.008714597,138,108,7328,1883.18777292576,1473.79912663755,NA,0,149
"42101028902",2015,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",6923,711,4745,1410,1799,"28632",1943,1100,843,1358,"40.1",1916,1916,864,1867,1073,234,188,754,36,62,94,2484,6560,0.1083841,0.7233232,0.214939,0.2742378,0.5661348,0.4338652,0.2920732,1,0.4509395,0.1221294,0.5747188,0.09812109,0.3935282,0.01878914,143,78,6923,2065.57850642785,1126.67918532428,NA,0,112
"42101028902",2016,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",6994,676,4839,1508,1327,"31477",1952,1031,921,1323,"37.9",1815,1815,728,1769,1074,113,185,772,50,58,90,2904,6563,0.1030017,0.7373153,0.229773,0.2021941,0.5281762,0.4718238,0.2765504,1,0.4011019,0.06225895,0.6071227,0.1019284,0.4253444,0.02754821,104,70,6994,1486.98884758364,1000.8578781813,NA,0,132
"42101028902",2017,"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania",6732,634,4308,1636,1602,"36439",1966,1003,963,1238,"37.0",1743,1743,654,1678,1113,65,98,787,87,3,9,2234,6118,0.1036286,0.7041517,0.2674076,0.2618503,0.5101729,0.4898271,0.284897,1,0.3752151,0.03729203,0.6632896,0.0562249,0.4515204,0.04991394,115,88,6732,1708.25906120024,1307.18954248366,NA,4,83
"42101029000",2010,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",6160,1272,2180,1641,1137,"36761",1910,1064,846,1322,"23.0",1594,1594,450,1529,987,138,163,414,89,0,0,1748,5798,0.219386,0.3759917,0.2830286,0.1961021,0.5570681,0.4429319,0.2749224,1,0.2823087,0.08657465,0.6455199,0.1022585,0.259724,0.05583438,132,116,5948,2219.23335574983,1950.2353732347,NA,0,67
"42101029000",2011,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",6198,1264,2023,2262,843,"37043",1967,1055,912,1362,"20.6",1650,1650,516,1598,1003,111,104,475,121,0,0,1670,6039,0.2093062,0.3349892,0.3745653,0.1395926,0.5363498,0.4636502,0.273224,1,0.3127273,0.06727273,0.6276596,0.0630303,0.2878788,0.07333333,146,117,6198,2355.59858018716,1887.70571151984,NA,0,115
"42101029000",2012,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",6439,1549,1601,2696,799,"37440",1911,1107,804,1375,"27.5",1835,1835,647,1813,1140,125,127,647,119,46,0,1178,6268,0.2471283,0.2554244,0.4301213,0.1274729,0.5792779,0.4207221,0.2927569,1,0.3525886,0.06811989,0.6287921,0.06920981,0.3525886,0.06485014,138,115,6439,2143.18993632552,1785.9916136046,NA,0,112
"42101029000",2013,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",6160,1215,2256,2728,1048,"36835",1964,1083,881,1402,"27.6",1797,1797,585,1790,1202,64,87,701,125,45,0,1483,6519,0.1863783,0.3460653,0.4184691,0.1607609,0.5514257,0.4485743,0.2756558,1,0.3255426,0.03561491,0.6715084,0.04841402,0.3900946,0.06956038,133,124,6738,1973.87948946275,1840.30869694271,NA,1,131
"42101029000",2014,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",7009,1290,2695,2655,933,"38158",2015,1101,914,1487,"29.1",1945,1945,695,1881,1251,76,19,724,137,189,0,1654,6721,0.1919357,0.400982,0.3950305,0.1388186,0.546402,0.453598,0.2893915,1,0.3573265,0.03907455,0.6650718,0.009768638,0.3722365,0.07043702,153,114,7009,2182.90769011271,1626.48023969182,NA,1,124
"42101029000",2015,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",7208,899,2794,3196,1445,"37440",2078,1116,962,1544,"32.5",1882,1882,755,1824,1182,76,16,714,145,197,0,1247,6984,0.1287228,0.4000573,0.4576174,0.2069015,0.5370549,0.4629451,0.2694731,1,0.401169,0.04038257,0.6480263,0.008501594,0.3793836,0.0770457,133,117,7208,1845.17203107658,1623.19644839068,NA,0,148
"42101029000",2016,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",7118,490,2911,3417,1459,"35882",2061,1118,943,1526,"29.8",1886,1886,544,1836,1358,54,133,696,167,222,0,1321,6909,0.07092199,0.4213345,0.4945723,0.2111738,0.5424551,0.4575449,0.2729773,1,0.2884411,0.02863203,0.7396514,0.07051962,0.369035,0.08854719,94,120,7118,1320.59567294184,1685.86681652149,NA,2,109
"42101029000",2017,"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania",7372,308,3944,2643,2463,"35763",2134,1018,1116,1514,"35.6",1643,1643,569,1565,1099,30,72,618,182,276,0,1537,7227,0.04261796,0.5457313,0.3657119,0.3408053,0.4770384,0.5229616,0.2273419,1,0.3463177,0.01825928,0.7022364,0.04382228,0.3761412,0.110773,139,96,7372,1885.51275094954,1302.22463374932,NA,4,117
"42101029100",2010,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",4685,1240,476,1834,652,"27313",1504,718,786,941,"24.7",1183,1183,302,1134,746,101,43,547,92,0,0,298,4024,0.3081511,0.1182903,0.4557654,0.1620278,0.4773936,0.5226064,0.2939861,1,0.2552832,0.08537616,0.6578483,0.03634827,0.4623838,0.07776839,155,197,4058,3819.61557417447,4854.60818137013,NA,0,95
"42101029100",2011,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",3965,927,561,1754,896,"29698",1494,700,794,915,"29.7",1198,1198,333,1132,710,77,51,473,44,0,0,263,3840,0.2414062,0.1460937,0.4567708,0.2333333,0.4685408,0.5314592,0.3119792,1,0.2779633,0.06427379,0.6272085,0.04257095,0.3948247,0.03672788,214,198,3965,5397.22572509458,4993.6948297604,NA,0,146
"42101029100",2012,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",3905,848,728,1776,795,"28929",1423,633,790,1000,"25.3",1269,1269,324,1229,749,116,36,473,33,0,0,327,3746,0.2263748,0.1943406,0.4741057,0.2122264,0.4448349,0.5551651,0.3387613,1,0.2553191,0.09141056,0.6094386,0.02836879,0.3727344,0.02600473,184,198,3905,4711.90781049936,5070.42253521127,NA,0,116
"42101029100",2013,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",4685,973,729,1795,768,"29538",1446,610,836,1034,"26.6",1253,1253,325,1213,746,37,26,392,84,0,0,348,3884,0.2505149,0.1876931,0.4621524,0.1977343,0.4218534,0.5781466,0.3226056,1,0.2593775,0.02952913,0.6150041,0.0207502,0.3128492,0.06703911,165,171,4055,4069.05055487053,4217.0160295931,NA,0,138
"42101029100",2014,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",3860,878,869,1579,788,"30846",1361,442,919,931,"29.1",1067,1067,326,1058,702,73,30,413,78,0,0,467,3712,0.2365302,0.2341056,0.4253772,0.2122845,0.3247612,0.6752388,0.2874461,1,0.3055295,0.06841612,0.6635161,0.02811621,0.3870665,0.07310216,178,175,3860,4611.39896373057,4533.67875647668,NA,0,125
"42101029100",2015,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",4811,1071,1184,1971,863,"29066",1507,459,1048,1042,"37.6",1408,1408,458,1396,884,93,42,431,100,10,0,742,4657,0.2299764,0.2542409,0.4232338,0.1853124,0.3045786,0.6954214,0.3023406,1,0.3252841,0.06605114,0.6332378,0.02982955,0.306108,0.07102273,185,217,4811,3845.35439617543,4510.49677821659,NA,0,79
"42101029100",2016,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",4827,1255,1339,1889,618,"27578",1552,496,1056,1107,"38.8",1368,1368,540,1368,825,165,36,419,110,11,0,944,4717,0.2660589,0.2838669,0.4004664,0.1310155,0.3195876,0.6804124,0.2900148,1,0.3947368,0.120614,0.6030702,0.02631579,0.3062865,0.08040936,173,185,4827,3584.00662937642,3832.60824528693,NA,0,102
"42101029100",2017,"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania",5026,1191,1534,1895,758,"25599",1592,523,1069,1060,"42.5",1429,1429,596,1429,810,178,73,465,107,12,0,1053,4909,0.2426156,0.3124873,0.3860257,0.1544103,0.3285176,0.6714824,0.291098,1,0.4170749,0.1245626,0.56683,0.05108467,0.3254024,0.07487754,138,188,5026,2745.72224432949,3740.54914444887,NA,1,48
"42101029200",2010,"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania",4080,350,953,1720,1022,"36842",1287,851,436,828,"16.1",1056,1056,276,1031,670,37,51,178,175,8,0,364,3464,0.1010393,0.2751155,0.4965358,0.2950346,0.6612277,0.3387723,0.3048499,1,0.2613636,0.03503788,0.6498545,0.04829545,0.1685606,0.1657197,116,131,3584,3236.60714285714,3655.13392857143,NA,0,70
"42101029200",2011,"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania",3815,387,801,1792,1086,"35901",1243,858,385,839,"20.6",1284,1283,426,1228,823,27,78,272,171,12,0,358,3635,0.1064649,0.2203576,0.4929849,0.298762,0.6902655,0.3097345,0.3532325,0.9992212,0.3320343,0.02102804,0.6701954,0.06074766,0.211838,0.1331776,92,112,3815,2411.53342070773,2935.77981651376,NA,0,47
"42101029200",2012,"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania",3234,245,1035,1397,997,"32024",1221,829,392,804,"16.4",971,969,310,941,608,29,63,258,111,6,0,396,3041,0.0805656,0.3403486,0.4593884,0.3278527,0.6789517,0.3210483,0.3193029,0.9979403,0.3199174,0.02986612,0.6461211,0.06488157,0.2657055,0.1143151,82,117,3234,2535.55967841682,3617.8107606679,NA,0,72
"42101029200",2013,"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania",4080,269,1204,1479,1191,"39226",1247,871,376,853,"16.6",1055,1051,291,1022,650,92,27,354,82,6,0,451,3396,0.07921084,0.3545347,0.4355124,0.3507067,0.6984763,0.3015237,0.3106596,0.9962085,0.2768792,0.08720379,0.6360078,0.02559242,0.335545,0.07772512,88,110,3590,2451.25348189415,3064.06685236769,NA,0,52
